transcript_id,SRR1839791,SRR1839792,SRR1839793,SRR1839793,SRR1839794,SRR1839795,SRR1839796,SRR1839797,SRR1839798,SRR1839799,SRR1839800,SRR1839801,SRR1839802,SRR1839803,SRR1839804
NR_146201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001349626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_038934,103,79,85,85,107,129,150,84,0,102,58,73,98,35,66
NR_146202,2,2,0,0,5,17,7,5,17,8,6,9,0,37,9
NM_001195563,129,153,84,84,63,183,160,195,156,92,103,93,144,176,132
NR_146204,24,12,5,5,18,25,8,22,3,6,14,9,0,46,2
NR_146203,73,26,26,26,59,60,77,57,75,96,80,99,47,80,77
NM_015215,208,33,14,14,133,48,63,0,39,16,24,24,91,89,24
NM_004781,5106,2953,2217,2217,4311,5305,6113,4452,3665,2124,2862,3053,3637,2636,4000
NM_001270500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001270501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001270502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001215,114,0,13,13,178,53,62,29,17,113,57,29,51,47,126
NR_132738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_132742,24,0,0,0,13,10,7,6,11,0,2,18,5,18,12
NR_029610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001328620,0,0,0,0,0,162,0,4,0,7,0,0,0,0,0
NM_001328621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_003039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
NM_001328619,124,64,82,82,104,0,194,44,73,57,75,114,67,80,0
NM_001135585,46,0,14,14,27,28,57,1,17,0,13,17,44,17,19
NM_024980,711,349,138,138,1027,420,772,384,245,178,509,283,298,309,470
NM_025106,191,58,47,47,174,192,149,107,104,84,103,108,85,110,116
NM_004285,6345,1696,1338,1338,8459,3211,0,2926,3327,2073,3664,2673,2694,0,4035
NM_001282587,4,0,0,0,195,0,4855,0,0,0,7,0,0,2505,0
NM_012102,0,8314,5276,5276,0,275,596,11728,330,324,466,285,665,393,784
NR_132752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_038351,0,0,0,0,3,0,13,0,0,11,13,7,0,7,5
NM_001042682,16698,51,19,19,12354,12163,16030,14,9754,6362,10869,9253,8998,5945,8832
NM_001042681,4646,0,0,0,13292,0,0,0,0,0,0,0,0,0,0
NR_125999,228,283,256,256,304,275,444,256,215,243,290,272,172,113,225
NM_001428,27532,23656,16359,16359,29650,32276,36534,21638,22103,18272,21023,20557,19083,13247,24187
NM_001201483,1041,691,457,457,1221,615,867,305,448,377,692,302,408,356,703
NR_106786,1,0,0,0,0,0,2,2,0,0,0,2,0,0,2
NM_001012329,1412,1251,410,410,1086,812,0,0,791,576,493,0,699,600,899
NM_020248,79,7,171,171,148,189,896,623,12,1,220,534,15,5,6
NM_001316976,0,0,0,0,0,84,0,0,0,0,0,68,0,0,0
NM_001297778,0,409,272,272,11,0,145,0,0,289,0,37,28,18,10
NR_158969,0,17,0,0,8,0,0,0,0,0,0,0,0,0,0
NM_001316975,71,0,0,0,18,0,23,84,21,0,0,0,11,4,9
NM_001316973,1702,46,0,0,1310,122,0,0,286,4,563,370,450,0,820
NM_001316974,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_032368,3,501,310,310,343,1104,1643,657,543,557,309,386,663,838,670
NM_022787,1015,0,0,0,973,793,838,437,424,0,453,326,439,311,626
NM_001297779,21,0,23,23,23,38,31,8,11,35,4,7,7,0,33
NR_049882,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2
NM_052960,408,884,732,732,474,886,645,536,530,213,261,258,463,275,287
NR_138250,4,0,0,0,5,0,5,0,3,4,5,0,0,0,0
NR_126367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001302883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_032315,198,115,95,95,235,167,147,114,136,138,113,98,146,92,148
NM_001130924,400,171,133,133,422,190,227,130,189,138,254,164,182,123,200
NM_001010866,120,24,31,31,126,60,88,29,61,50,36,62,71,38,69
NM_005026,57731,5162,9915,9915,35853,22295,30853,23619,16639,10307,26797,12482,23442,19493,14600
NR_027045,192,190,218,218,285,127,83,194,168,141,163,76,68,92,116
NR_126366,29,33,16,16,34,23,24,12,15,38,15,9,9,18,14
NR_126368,1,0,8,8,0,0,0,0,0,0,0,0,0,1,0
NM_001350234,3387,1318,216,216,1494,507,247,396,472,259,915,211,1236,89,338
NM_001350235,3945,19720,4614,4614,34812,15400,6386,4461,4700,3869,7679,6788,2113,0,13766
NM_001009566,8246,2165,1320,1320,9480,4111,4735,2138,3152,2723,3690,3216,5,3102,4686
NM_014944,119,0,0,0,165,0,0,0,0,0,0,0,3515,0,0
NM_006048,5657,0,0,0,5805,3919,4845,2609,2129,1003,2748,2117,2337,2471,3581
NM_001105562,147,1753,892,892,68,9,8,29,4,572,17,7,23,20,52
NM_015074,0,0,0,0,0,0,0,0,0,249,0,0,0,489,0
NM_001365952,0,0,0,0,0,369,0,0,0,0,0,0,0,0,98
NM_001365953,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
NM_001365951,3954,478,587,587,2938,1897,1966,1398,840,463,1695,837,1182,667,1906
NM_183416,1120,368,347,347,639,517,456,328,202,159,392,166,292,244,391
NR_104088,1,3,4,4,1,1,0,1,0,1,0,0,1,0,0
NR_125730,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0
NR_104084,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0
NR_104080,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0
NR_004394,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0
NM_004565,1087,635,414,414,1114,613,1031,496,514,509,610,457,473,408,685
NM_199294,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
NM_001270517,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
NM_198544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_199006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001243768,0,8,16,16,34,3,0,17,21,7,19,15,16,36,28
NR_037187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002631,23523,28094,15527,15527,27132,26905,24676,20361,16015,11185,18309,11891,15694,8112,16218
NM_001304451,83,0,130,130,381,187,190,400,73,72,255,227,24,0,55
NM_001304452,13,20,2,2,5,2,0,0,0,0,0,0,0,0,0
NR_036462,30,0,0,0,11,35,22,0,15,17,21,17,34,19,24
NM_001302,6,0,0,0,3,4,19,0,0,0,5,0,0,0,4
NM_004401,1897,562,384,384,1998,987,1141,550,778,604,874,696,920,838,1444
NM_213566,185,75,63,63,152,99,157,34,122,80,78,57,123,66,118
NM_001079843,813,319,157,157,858,478,552,323,296,165,376,239,331,283,490
NM_017766,283,0,0,0,250,137,64,96,163,129,168,97,172,0,159
NM_020780,29,0,11,11,29,15,23,14,0,0,27,0,30,0,12
NM_183412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001304790,0,0,0,0,0,0,0,0,36,0,0,0,95,0,0
NM_001330355,0,0,0,0,91,0,0,0,0,0,24,0,54,154,30
NR_130909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_012168,192,66,67,67,380,57,73,128,84,108,150,134,130,72,61
NM_001304791,38,0,0,0,49,0,0,0,0,0,14,0,0,0,0
NM_183413,512,440,241,241,564,139,148,348,143,530,480,213,189,0,573
NM_001014765,508,50,19,19,957,82,135,35,200,208,284,122,347,65,248
NM_033182,777,783,726,726,817,846,976,304,664,235,551,756,422,678,153
NM_001170754,0,74,23,23,23,0,47,22,32,40,34,18,48,24,0
NM_139208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002685,0,0,0,0,0,0,0,0,0,248,0,94,0,0,344
NR_135062,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NR_135063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_046600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330350,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
NM_001366227,63,15,0,0,47,75,0,0,5,0,0,0,0,0,36
NM_007375,6849,1248,917,917,6724,4680,5628,2805,3194,2253,3893,3136,4481,3960,6567
NM_006610,345,36,44,44,419,198,275,93,63,99,185,97,226,232,345
NM_003132,2195,1811,1279,1279,2463,1539,1943,1046,1323,1413,1391,1289,1336,754,1231
NM_001001998,3298,1837,1254,1254,3791,2920,3926,2005,2631,1856,2456,2233,2583,1982,2974
NR_135061,3,0,0,0,0,0,1,0,5,0,1,0,0,0,0
NM_004958,3796,731,387,387,3731,2445,2961,1360,1586,1210,1823,1484,2049,1839,2935
NM_021146,9,0,0,0,5,0,0,0,0,3,0,0,0,0,6
NM_013319,1576,679,512,512,1895,1026,1449,630,841,773,1083,833,907,707,1221
NM_001330349,446,131,109,109,522,231,229,142,142,200,194,209,245,198,372
NM_018438,1020,654,604,604,1116,904,928,845,1508,943,735,1131,772,269,701
NM_006341,764,1494,1231,1231,925,714,805,800,720,539,622,537,636,434,606
NM_001127325,96,91,0,0,0,143,0,0,0,0,0,0,0,0,0
NM_198545,311,39,52,52,140,55,73,94,45,113,118,168,45,118,185
NM_001040194,956,1263,1198,1198,997,614,959,510,340,229,708,428,362,241,256
NM_001040195,287,1098,0,0,0,0,0,0,0,0,165,122,0,0,135
NM_001040197,344,179,184,184,226,177,290,218,261,149,197,171,143,153,145
NM_001040196,308,353,720,720,1010,930,726,675,495,591,727,685,453,165,421
NM_020350,7946,15034,9417,9417,9050,6098,6889,6196,5309,4743,5517,4427,3710,1981,3497
NM_001010881,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
NR_126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005957,4644,25,0,0,2792,2851,494,0,1499,0,1199,1009,2173,955,2660
NM_001330358,849,1326,941,941,1673,12,2586,1414,796,1537,747,1182,268,617,604
NM_001256959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_046428,2,0,229,229,652,498,1119,456,593,0,0,535,950,0,257
NM_001286,1891,429,0,0,798,381,31,42,71,437,945,127,77,810,1038
NR_037806,149,95,63,63,143,120,93,93,131,104,49,87,79,60,59
NM_006172,91,21,53,53,44,76,53,42,61,36,34,25,25,27,41
NR_002754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_138346,9362,12201,6336,6336,10677,5565,6246,4993,3909,3169,4687,3267,3919,2184,3987
NM_000302,3997,5150,2612,2612,4886,4192,5387,3268,2613,2046,3049,2175,2826,1319,3020
NM_001316320,443,38,4,4,462,193,78,4,20,106,368,10,228,4,1
NM_001243,1469,1455,322,322,1261,911,1083,883,1105,375,852,463,769,241,719
NM_001281430,123,0,502,502,19,109,168,0,0,96,0,0,0,0,0
NM_001127660,1036,177,300,300,2506,1281,1543,997,1529,14,92,104,278,9,93
NM_014874,5174,3113,1564,1564,7007,5079,6524,4596,1692,2660,5999,3919,4440,3181,5886
NM_021933,2669,5221,3591,3591,3617,2219,2426,1640,2004,1404,1737,1524,1614,740,1174
NR_106787,11,11,12,12,12,2,2,2,4,5,3,4,2,2,2
NR_107000,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1
NM_001066,87332,64024,36375,36375,79574,55617,68779,49445,41837,28357,51283,33669,33060,19934,43561
NR_039775,1,8,2,2,4,2,1,2,2,0,0,2,0,0,1
NM_004753,850,830,569,569,1565,571,1405,527,734,615,859,848,547,487,682
NM_001324370,20,0,4,4,0,2,0,0,16,0,3,0,4,0,7
NM_001319225,1,0,0,0,48,9,8,0,0,18,8,0,4,8,13
NR_106788,4,0,0,0,3,1,0,0,0,0,3,1,4,0,1
NM_001013631,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001136561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001382358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001302551,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1
NM_001382358_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001302551_dup1,1,1,1,1,0,0,1,2,0,0,2,0,0,0,0
NM_001010847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_018156,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
NM_015378,5385,1209,647,647,5540,2457,3340,1578,1808,1323,2130,1753,2239,2679,3946
NR_003025,8,0,0,0,6,3,3,2,3,2,7,1,5,5,7
NR_003022,8,0,0,0,6,2,3,2,0,0,6,1,4,0,6
NM_015866,0,355,173,173,0,0,0,0,0,0,0,0,0,0,0
NM_001135610,184,0,0,0,0,237,0,0,0,0,0,96,77,0,0
NM_012231,3329,1311,825,825,3538,1747,3435,1614,1471,1131,1795,1388,1274,1247,2082
NM_001007257,4131,0,0,0,3220,1817,1896,1012,744,715,1395,997,1672,2225,3037
NM_001370230,0,148,0,0,0,0,0,0,108,0,0,0,0,138,0
NM_015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370229,0,0,0,0,53,276,0,0,0,76,260,226,0,0,0
NM_001370231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001018001,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
NM_001017999,0,0,3,3,5,0,5,0,0,0,0,0,0,0,0
NR_027136,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
NM_001136216,0,12,12,12,0,42,21,68,0,59,29,39,61,21,0
NM_001136218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
NM_001319665,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
NM_018022,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0
NR_135082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
NR_167931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_167930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_201628,59,230,123,123,119,73,29,100,27,23,92,90,139,50,73
NM_001018000,593,543,315,315,474,0,416,623,26,0,0,0,537,27,199
NM_001136217,50,0,0,0,0,0,0,0,6,0,0,0,0,0,0
NM_032341,3026,225,188,188,2275,1159,1508,634,873,670,881,916,1234,1369,1840
NM_006511,3,1,23,23,1,105,3,1,4,2,66,2,1,5,5
NM_052929,0,0,0,0,20,0,0,12,0,0,0,0,0,0,47
NR_148918,0,22,0,0,0,0,6,0,0,0,3,8,4,9,5
NR_148919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_102733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_032996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_135613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NM_024329,64517,70602,40440,40440,65108,38587,36535,37635,26983,18304,32909,22404,23085,13647,27493
NM_007272,24,68,45,45,18,40,16,40,34,32,35,16,15,20,31
NM_015849,11,0,0,0,15,14,3,0,0,11,9,0,0,0,10
NM_001229,1222,663,578,578,1012,1007,1052,899,570,667,907,721,617,596,821
NM_001278054,65,0,0,0,0,0,76,0,84,42,0,0,60,0,145
NR_102732,22,23,11,11,187,16,11,8,24,0,14,4,0,5,0
NM_001287811,619,0,0,0,0,0,701,329,0,0,0,0,0,0,0
NM_015291,725,36,0,0,958,249,0,0,0,0,104,29,23,22,1177
NR_109898,61,179,164,164,379,477,383,46,556,526,595,642,709,828,52
NM_024758,385,238,154,154,516,233,543,119,166,215,285,280,252,206,348
NM_001089591,44,65,20,20,49,83,43,52,55,24,32,81,46,42,37
NR_149050,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
NM_001013641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015164,8294,7979,4611,4611,10150,5942,7181,4329,4680,3749,5069,3605,4450,2630,4810
NM_207348,219,150,91,91,175,83,129,92,82,125,115,115,115,44,82
NM_001042704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001257139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001329090,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0
NM_004431,83,29,0,0,44,27,39,17,38,34,51,16,0,19,46
NM_030907,135,105,45,45,200,80,159,46,121,61,88,77,81,37,116
NM_153213,542,255,270,270,540,262,356,231,338,269,310,240,243,178,282
NR_024279,361,213,117,117,304,213,198,107,115,156,117,119,171,132,201
NM_015001,12935,2041,1419,1419,13883,6537,8072,4512,3895,2762,5924,3506,5012,5516,7007
NM_003443,1990,1849,1058,1058,2220,1735,1813,1388,1308,843,1149,944,1138,770,1166
NM_001287604,460,0,0,0,0,0,0,0,0,0,50,0,0,0,0
NM_001324137,96,827,201,201,70,23,50,30,18,0,13,0,0,0,0
NM_001324138,89,0,0,0,0,0,25,0,31,0,0,150,0,0,0
NM_001242884,45,4,0,0,66,23,20,35,36,71,27,5,11,6,4
NM_001287603,29,85,233,233,219,2,31,67,98,111,338,0,203,0,92
NM_018994,2601,1286,719,719,2742,1991,2750,1584,1373,1103,1614,1364,1546,1091,2116
NR_073500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_073501,0,0,0,0,4,0,0,0,4,0,3,3,0,0,2
NR_148413,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0
NM_001353349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_198546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_073503,3761,1852,1758,1758,2978,3322,2597,1436,2691,1181,2529,1645,2207,1406,2528
NR_073502,2660,3492,2384,2384,3846,2340,3355,2275,2359,2095,2103,1282,1648,1230,1987
NM_001114600,1771,0,98,98,2352,1151,2164,1144,887,833,1485,1797,1806,1446,2056
NM_001271869,1750,2687,443,443,1217,1404,1403,1283,1159,578,622,876,595,598,1133
NR_004427_dup1,11,79,68,68,15,35,39,165,70,440,262,54,23,92,37
NR_004430_dup1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
NR_004421_dup1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NR_004408_dup1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NR_004400_dup1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NR_004427_dup2,2,22,6,6,3,8,3,24,13,111,35,7,5,20,5
NR_004430_dup2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
NR_004421_dup2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
NR_004408_dup2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NR_004400_dup2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NR_160657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_160658,0,15,6,6,9,0,6,0,13,3,8,0,0,0,22
NR_004427_dup3,1,20,5,5,1,6,2,19,12,94,27,6,5,15,5
NR_004430_dup3,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0
NR_004421_dup3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
NR_004408_dup3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
NR_004400_dup3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NR_026567,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11
NR_135057,0,3,10,10,0,6,0,0,0,0,0,14,0,0,27
NR_135058,0,13,13,13,6,20,88,9,20,6,11,17,48,3,26
NR_135056,29,50,23,23,79,47,19,47,30,19,22,14,43,11,0
NR_135059,7,0,5,5,19,16,0,0,0,0,0,0,4,9,1
NM_001271733,55,21,0,0,78,44,35,29,16,32,19,13,24,36,23
NM_002403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
NM_001135247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_017459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_147211,0,0,0,0,15,0,0,0,0,0,0,25,0,0,0
NR_135764,0,0,4,4,3,0,0,0,9,0,0,5,0,0,4
NR_037446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145277,374,1,78,78,159,214,233,157,325,162,119,397,143,17,182
NM_001145278,19,0,0,0,0,36,0,16,0,0,0,0,0,192,0
NM_018090,6588,4030,2468,2468,6711,4858,6059,3717,4010,3037,4409,3989,4539,2560,5248
NR_147210,145,47,43,43,205,112,251,117,64,69,123,102,63,168,177
NR_023386,626,229,137,137,808,379,656,209,236,229,330,312,371,299,600
NR_004427,11,79,71,71,15,38,44,175,72,473,302,54,25,97,39
NR_004408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_004421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_004430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_017940,417,214,97,97,530,499,674,342,270,203,364,291,414,441,719
NR_026752,2097,553,413,413,1785,1145,1602,1056,1157,922,1155,798,1278,1060,1546
NR_027504,92,64,44,44,163,47,72,71,71,49,99,34,26,43,37
NM_014675,3005,1501,879,879,3876,1434,1603,602,1049,940,1338,1137,1211,1017,1338
NM_022089,1874,1264,813,813,1970,1500,2727,880,767,1448,1197,330,593,947,606
NM_001141973,1759,0,919,919,2153,737,0,0,1468,6,812,1555,1351,254,1258
NM_001141974,19,1092,0,0,84,100,26,440,97,0,38,26,52,0,161
NM_003000,2314,1870,1340,1340,2344,2581,2416,1968,2084,1253,1669,1633,1821,1244,1839
NM_007365,18776,11944,9486,9486,21898,10909,19846,8842,8388,6173,6719,15214,10015,2874,15569
NM_207421,0,21,65,65,35,6,0,44,44,30,18,0,22,0,40
NM_012387,15210,17823,6655,6655,20020,11756,13679,11324,5168,5710,8043,4849,7923,2880,6878
NM_152375,15,9,2,2,8,3,0,22,0,17,9,0,30,13,15
NM_018715,6936,1830,1213,1213,6225,4304,3837,2750,3230,1026,3629,3084,3332,2923,5444
NM_001136204,510,0,19,19,86,841,1028,3,1085,2102,194,458,558,122,98
NM_003748,0,0,0,0,0,0,0,0,0,0,231,0,221,0,252
NM_170726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_039844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_031622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001161504,291,258,192,192,357,327,323,190,219,126,0,213,0,146,0
NM_001319218,59,0,11,11,35,4,42,15,17,11,5,8,5,0,5
NM_001011722,0,0,0,0,0,0,0,37,0,46,60,0,0,0,80
NR_137287,394,639,298,298,169,444,271,259,660,326,380,390,386,309,450
NM_018125,2,155,9,9,0,16,6,0,25,0,0,8,11,7,0
NR_137288,3,0,3,3,67,0,0,0,0,1,0,1,0,0,0
NM_001319837,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001328124,1009,0,140,140,1734,1399,836,691,1113,394,1006,466,724,337,654
NM_001319838,38,0,0,0,0,0,0,2,0,0,1,0,0,0,0
NM_001136265,2996,666,491,491,3274,1561,2087,850,1128,708,1427,1339,1335,1350,2168
NM_012067,29,32,20,20,37,0,0,9,16,8,29,0,20,0,27
NR_037847,101,5,9,9,89,53,67,35,14,29,64,47,46,67,96
NM_001348421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_040289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_016183,747,568,418,418,727,455,560,241,519,337,354,391,471,347,532
NR_040288,9,0,6,6,14,0,26,50,0,0,20,16,24,10,15
NM_001271427,0,0,0,0,619,170,0,0,0,0,0,0,0,0,820
NM_001271428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375820,0,443,371,371,1,0,0,499,796,616,0,847,0,0,1
NM_001375821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020765,13771,5691,3953,3953,15069,8803,11607,5840,7125,4730,7531,5877,6839,6061,8930
NR_135114,28,72,19,19,21,22,26,11,28,7,11,6,16,15,17
NR_135115,1,0,0,0,8,9,5,5,0,8,0,0,2,9,0
NM_015047,2120,0,0,0,1310,815,1487,0,0,0,980,0,1022,902,815
NM_000871,221,13,34,34,25,62,172,5,31,54,146,60,56,36,6
NR_135054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001204082,0,0,22,22,0,50,0,0,14,4,9,69,0,0,0
NM_001204088,0,28,0,0,0,317,0,0,139,0,0,0,0,100,0
NM_001204089,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0
NM_001278164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278165,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
NM_001204084,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
NM_001204085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001204086,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278166,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
NM_001032363,835,603,522,522,801,587,724,451,443,362,407,397,627,507,637
NM_001204083,41,53,2,2,62,25,53,19,19,19,37,10,24,23,33
NR_033757,6,8,1,1,18,2,3,0,0,10,0,3,0,2,32
NR_033758,4,0,0,0,4,3,11,0,2,0,2,0,0,0,0
NR_077246,137,64,43,43,154,72,116,70,49,94,71,86,81,130,125
NM_005380,256,307,82,82,451,0,124,88,0,142,129,91,211,0,147
NM_001271814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_012400,25,9,6,6,21,7,13,17,18,0,5,21,14,18,9
NM_000929,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015207,968,95,135,135,804,298,627,248,234,289,402,283,468,452,857
NM_001360869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_022819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_168502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_168501,6,0,3,3,3,7,9,3,0,0,9,2,0,9,0
NM_001367969,18,26,8,8,36,4,0,0,0,0,0,8,6,0,0
NM_001316722,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NR_110078,8,0,19,19,0,6,5,6,0,0,2,0,12,0,0
NM_152376,106,36,29,29,116,79,76,57,33,9,28,45,74,59,91
NM_018584,271,36,23,23,213,80,99,65,51,55,24,77,86,56,182
NM_001040126,0,0,10,10,0,0,0,5,0,0,14,0,5,35,0
